transaction_id,transaction_date,store_id,customer_id,product_id,quantity,unit_price,discount_pct,promo_id,payment_method,total_amount
TXN0286830,2025-10-10,ST20,C01408,P076,1,188.04,0.0,,Cash,188.04
TXN0286831,2025-10-10,ST20,C04094,P100,1,448.57,0.0,,Mobile Banking,448.57
TXN0286832,2025-10-10,ST20,C01139,P036,2,669.34,0.0,,Mobile Banking,1338.68
TXN0286833,2025-10-10,ST20,C01586,P007,2,415.28,0.0,,Card,830.56
TXN0286834,2025-10-10,ST20,C04338,P114,1,248.05,0.0,,Card,248.05
TXN0286835,2025-10-10,ST20,C02763,P139,2,421.36,0.0,,Card,842.72
TXN0286836,2025-10-10,ST20,C03709,P026,3,280.61,0.0,,Cash,841.83
TXN0286837,2025-10-10,ST20,C05483,P056,2,179.09,0.0,,Mobile Banking,358.18
TXN0286838,2025-10-10,ST20,C02105,P060,1,152.78,0.0,,Card,152.78
TXN0286839,2025-10-10,ST20,C00263,P117,1,97.86,0.0,,Cash,97.86
TXN0286840,2025-10-10,ST20,C01610,P077,5,114.8,0.0,,Cash,574.0
TXN0286841,2025-10-11,ST20,,P140,1,317.65,0.0,,Mobile Banking,317.65
TXN0286842,2025-10-11,ST20,C00358,P023,1,232.98,0.0,,Card,232.98
TXN0286843,2025-10-11,ST20,C02192,P012,1,157.52,0.0,,Mobile Banking,157.52
TXN0286844,2025-10-11,ST20,C05851,P057,2,347.81,0.0,,Cash,695.62
TXN0286845,2025-10-11,ST20,C03709,P056,1,179.09,0.0,,Card,179.09
TXN0286846,2025-10-11,ST20,C01563,P023,1,232.98,0.0,,Mobile Banking,232.98
TXN0286847,2025-10-11,ST20,C02572,P023,1,232.98,0.0,,Card,232.98
TXN0286848,2025-10-11,ST20,C04623,P068,1,469.44,0.0,,Card,469.44
TXN0286849,2025-10-11,ST20,C02611,P071,1,181.59,0.0,,Card,181.59
TXN0286850,2025-10-11,ST20,C05149,P177,1,185.02,0.0,,Card,185.02
TXN0286851,2025-10-11,ST20,C04640,P027,1,291.98,0.0,,Card,291.98
TXN0286852,2025-10-11,ST20,,P022,1,170.02,0.0,,Cash,170.02
TXN0286853,2025-10-11,ST20,C03555,P142,1,264.38,0.0,,Card,264.38
TXN0286854,2025-10-11,ST20,C05483,P111,3,383.72,0.0,,Cash,1151.16
TXN0286855,2025-10-11,ST20,C05559,P038,1,142.61,0.0,,Mobile Banking,142.61
TXN0286856,2025-10-12,ST20,C00632,P027,1,291.98,0.0,,Mobile Banking,291.98
TXN0286857,2025-10-12,ST20,C05566,P069,4,235.37,0.0,,Card,941.48
TXN0286858,2025-10-12,ST20,C03602,P169,1,,0.0,,Card,158.74
TXN0286859,2025-10-12,ST20,C05559,P135,1,134.43,0.0,,Mobile Banking,134.43
TXN0286860,2025-10-12,ST20,C00358,P084,1,214.05,0.0,,Cash,214.05
TXN0286861,2025-10-12,ST20,C04698,P052,3,655.45,0.0,,Cash,1966.35
TXN0286862,2025-10-12,ST20,C04846,P157,1,389.15,0.0,,Cash,389.15
TXN0286863,2025-10-12,ST20,C05624,P163,2,150.73,22.0,PROMO0060,Card,301.46
TXN0286864,2025-10-12,ST20,C04214,P170,1,113.58,0.0,,Cash,113.58
TXN0286865,2025-10-12,ST20,C04220,P055,2,82.49,0.0,,Mobile Banking,164.98
TXN0286866,2025-10-12,ST20,C02390,P126,2,268.86,0.0,,Cash,537.72
TXN0286867,2025-10-12,ST20,C01224,P094,1,252.4,0.0,,Cash,252.4
TXN0286868,2025-10-12,ST20,C04351,P077,2,114.8,0.0,,Mobile Banking,229.6
TXN0286869,2025-10-12,ST20,C02357,P103,1,182.19,0.0,,Cash,182.19
TXN0286870,2025-10-12,ST20,C05569,P132,2,534.0,0.0,,Card,1068.0
TXN0286871,2025-10-13,ST20,C03821,P118,2,179.64,0.0,,Cash,359.28
TXN0286872,2025-10-13,ST20,C02390,P144,1,534.81,0.0,,Card,534.81
TXN0286873,2025-10-13,ST20,C05906,P109,1,377.53,0.0,,Mobile Banking,377.53
TXN0286874,2025-10-13,ST20,C05240,P061,2,342.49,0.0,,Mobile Banking,684.98
TXN0286875,2025-10-13,ST20,C05559,P116,4,220.36,0.0,,Mobile Banking,881.44
TXN0286876,2025-10-13,ST20,C03602,P162,1,212.99,0.0,,Cash,212.99
TXN0286877,2025-10-13,ST20,C00512,P105,1,423.24,0.0,,Cash,423.24
TXN0286878,2025-10-13,ST20,C03806,P078,1,284.12,0.0,,Cash,284.12
TXN0286879,2025-10-13,ST20,C00320,P132,2,534.0,0.0,,Mobile Banking,1068.0
TXN0286880,2025-10-13,ST20,C03325,P052,1,655.45,0.0,,Card,655.45
TXN0286881,2025-10-13,ST20,C05214,P131,1,270.9,0.0,,Cash,270.9
TXN0286882,2025-10-13,ST20,C02152,P140,1,317.65,0.0,,Card,317.65
TXN0286883,2025-10-13,ST20,C04669,P141,1,292.03,0.0,,Cash,292.03
TXN0286884,2025-10-13,ST20,C04484,P143,1,98.21,0.0,,Cash,98.21
TXN0286885,2025-10-13,ST20,C00881,P112,3,123.89,0.0,,Card,371.67
TXN0286886,2025-10-13,ST20,C03023,P049,2,261.9,0.0,,Card,523.8
TXN0286887,2025-10-13,ST20,C05069,P143,4,98.21,0.0,,Cash,392.84
TXN0286888,2025-10-13,ST20,,P173,1,465.96,0.0,,Cash,465.96
TXN0286889,2025-10-13,ST20,C04846,P053,4,147.33,0.0,,Cash,589.32
TXN0286890,2025-10-14,ST20,C04766,P026,1,280.61,0.0,,Cash,280.61
TXN0286891,2025-10-14,ST20,C02133,P172,2,253.24,0.0,,Card,506.48
TXN0286892,2025-10-14,ST20,,P169,2,158.74,0.0,,Cash,317.48
TXN0286893,2025-10-14,ST20,C05969,P146,1,249.1,0.0,,Mobile Banking,249.1
TXN0286894,2025-10-14,ST20,C05555,P142,2,264.38,0.0,,Card,528.76
TXN0286895,2025-10-14,ST20,C02832,P084,1,214.05,0.0,,Card,214.05
TXN0286896,2025-10-14,ST20,C03200,P120,2,56.92,0.0,,Mobile Banking,113.84
TXN0286897,2025-10-14,ST20,C05474,P123,4,133.61,0.0,,Card,534.44
TXN0286898,2025-10-14,ST20,C03141,P137,2,136.51,0.0,,Card,273.02
TXN0286899,2025-10-14,ST20,C01689,P112,1,123.89,0.0,,Mobile Banking,123.89
TXN0286900,2025-10-14,ST20,C02414,P118,3,179.64,0.0,,Cash,538.92
TXN0286901,2025-10-14,ST20,C05662,P112,1,123.89,0.0,,Mobile Banking,123.89
TXN0286902,2025-10-14,ST20,C04183,P068,1,469.44,0.0,,Cash,469.44
TXN0286903,2025-10-15,ST20,C00915,P172,1,253.24,0.0,,Mobile Banking,253.24
TXN0286904,2025-10-15,ST20,C03756,P015,2,191.03,0.0,,Cash,382.06
TXN0286905,2025-10-15,ST20,C04558,P108,4,136.86,0.0,,Card,547.44
TXN0286906,2025-10-15,ST20,C02834,P007,2,415.28,0.0,,Card,830.56
TXN0286907,2025-10-15,ST20,C01604,P103,4,182.19,0.0,,Cash,728.76
TXN0286908,2025-10-15,ST20,C02154,P076,1,188.04,0.0,,Cash,188.04
TXN0286909,2025-10-15,ST20,,P011,3,92.99,0.0,,Card,278.97
TXN0286910,2025-10-15,ST20,C00238,P011,2,92.99,0.0,,Mobile Banking,185.98
TXN0286911,2025-10-15,ST20,C00320,P157,2,389.15,0.0,,Cash,778.3
TXN0286912,2025-10-16,ST20,C05390,P105,1,423.24,0.0,,Card,423.24
TXN0286913,2025-10-16,ST20,C03858,P053,2,147.33,0.0,,,294.66
TXN0286914,2025-10-16,ST20,C03068,P091,1,92.35,0.0,,Cash,92.35
TXN0286915,2025-10-16,ST20,C02834,P044,1,262.03,0.0,,Mobile Banking,262.03
TXN0286916,2025-10-16,ST20,C03030,P071,4,181.59,0.0,,Mobile Banking,726.36
TXN0286917,2025-10-16,ST20,C05555,P036,2,669.34,0.0,,Cash,1338.68
TXN0286918,2025-10-16,ST20,C00403,P156,1,83.35,0.0,,Cash,83.35
TXN0286919,2025-10-16,ST20,C02414,P091,1,92.35,0.0,,Cash,92.35
TXN0286920,2025-10-16,ST20,,P103,1,182.19,0.0,,Cash,182.19
TXN0286921,2025-10-16,ST20,C05349,P068,3,469.44,0.0,,Cash,1408.32
TXN0286922,2025-10-16,ST20,C02798,P062,2,270.5,0.0,,Card,541.0
TXN0286923,2025-10-16,ST20,C01535,P078,1,284.12,0.0,,Cash,284.12
TXN0286924,2025-10-16,ST20,C02414,P174,4,271.74,0.0,,Cash,1086.96
TXN0286925,2025-10-16,ST20,C01689,P049,1,261.9,0.0,,Cash,261.9
TXN0286926,2025-10-16,ST20,C04814,P070,1,154.95,0.0,,Card,154.95
TXN0286927,2025-10-16,ST20,C02832,P016,1,246.66,0.0,,Card,246.66
TXN0286928,2025-10-17,ST20,C01653,P015,2,191.03,0.0,,Card,382.06
TXN0286929,2025-10-17,ST20,C05373,P034,2,314.7,0.0,,Mobile Banking,629.4
TXN0286930,2025-10-17,ST20,C04004,P109,1,377.53,0.0,,Card,377.53
TXN0286931,2025-10-17,ST20,C01071,P157,1,389.15,0.0,,Card,389.15
TXN0286932,2025-10-17,ST20,C00862,P017,1,264.43,0.0,,Cash,264.43
TXN0286933,2025-10-17,ST20,C04022,P033,2,122.73,0.0,,Mobile Banking,245.46
TXN0286934,2025-10-17,ST20,C01453,P037,1,215.57,0.0,,Cash,215.57
TXN0286935,2025-10-17,ST20,C05390,P175,1,125.57,0.0,,Mobile Banking,125.57
TXN0286936,2025-10-17,ST20,C05835,P026,4,280.61,0.0,,Cash,1122.44
TXN0286937,2025-10-17,ST20,C05744,P102,4,343.77,0.0,,Card,1375.08
TXN0286938,2025-10-17,ST20,C02455,P057,5,347.81,0.0,,Card,1739.05
TXN0286939,2025-10-17,ST20,C05764,P031,1,211.77,0.0,,Cash,211.77
TXN0286940,2025-10-18,ST20,C01656,P069,3,235.37,0.0,,Mobile Banking,706.11
TXN0286941,2025-10-18,ST20,C02940,P053,1,147.33,0.0,,Mobile Banking,147.33
TXN0286942,2025-10-18,ST20,C04484,P051,3,115.34,0.0,,Cash,346.02
TXN0286943,2025-10-18,ST20,C02357,P120,2,56.92,0.0,,Mobile Banking,113.84
TXN0286944,2025-10-18,ST20,C05764,P016,1,246.66,0.0,,Card,246.66
TXN0286945,2025-10-18,ST20,C04558,P140,2,317.65,0.0,,Card,635.3
TXN0286946,2025-10-18,ST20,C04437,P055,2,82.49,0.0,,Mobile Banking,164.98
TXN0286947,2025-10-18,ST20,C01614,P075,1,72.49,0.0,,Mobile Banking,72.49
TXN0286948,2025-10-18,ST20,C00029,P103,1,182.19,0.0,,,182.19
TXN0286949,2025-10-18,ST20,C04192,P143,4,98.21,0.0,,Card,392.84
TXN0286950,2025-10-18,ST20,C01152,P141,2,292.03,0.0,,Cash,584.06
TXN0286951,2025-10-18,ST20,C02455,P132,1,534.0,0.0,,Mobile Banking,534.0
TXN0286952,2025-10-18,ST20,C00255,P024,1,506.3,0.0,,Card,506.3
TXN0286953,2025-10-18,ST20,C04022,P062,1,270.5,0.0,,Mobile Banking,270.5
TXN0286954,2025-10-18,ST20,C02023,P037,1,215.57,0.0,,Card,215.57
TXN0286955,2025-10-19,ST20,C00631,P109,1,377.53,0.0,,Card,377.53
TXN0286956,2025-10-19,ST20,C00403,P147,1,137.52,0.0,,Card,137.52
TXN0286957,2025-10-19,ST20,C00204,P170,2,113.58,0.0,,Cash,227.16
TXN0286958,2025-10-19,ST20,C02414,P082,1,82.6,0.0,,Mobile Banking,82.6
TXN0286959,2025-10-19,ST20,C00892,P147,5,137.52,0.0,,Card,687.6
TXN0286960,2025-10-19,ST20,C05373,P040,2,308.78,0.0,,Card,617.56
TXN0286961,2025-10-19,ST20,C02763,P140,1,317.65,0.0,,Cash,317.65
TXN0286962,2025-10-19,ST20,C03821,P031,1,211.77,0.0,,Card,211.77
TXN0286963,2025-10-19,ST20,C05662,P172,1,253.24,0.0,,Mobile Banking,253.24
TXN0286964,2025-10-19,ST20,C04004,P078,2,284.12,0.0,,Card,568.24
TXN0286965,2025-10-20,ST20,C02133,P079,2,370.53,0.0,,Cash,741.06
TXN0286966,2025-10-20,ST20,C02827,P100,1,448.57,0.0,,Card,448.57
TXN0286967,2025-10-20,ST20,C00559,P128,1,81.28,0.0,,Card,81.28
TXN0286968,2025-10-20,ST20,C05349,P062,1,270.5,0.0,,Mobile Banking,270.5
TXN0286969,2025-10-20,ST20,C05442,P003,1,301.13,0.0,,Mobile Banking,301.13
TXN0286970,2025-10-20,ST20,C01582,P040,1,308.78,0.0,,Cash,308.78
TXN0286971,2025-10-20,ST20,C04830,P135,1,134.43,0.0,,Cash,134.43
TXN0286972,2025-10-20,ST20,C04644,P131,5,270.9,0.0,,Card,1354.5
TXN0286973,2025-10-20,ST20,C00631,P143,2,98.21,0.0,,Mobile Banking,196.42
TXN0286974,2025-10-20,ST20,C03602,P157,2,389.15,0.0,,Mobile Banking,778.3
TXN0286975,2025-10-20,ST20,C00441,P075,2,72.49,0.0,,Card,144.98
TXN0286976,2025-10-20,ST20,C03068,P130,4,126.01,0.0,,Mobile Banking,504.04
TXN0286977,2025-10-20,ST20,C03857,P040,1,308.78,0.0,,Card,308.78
TXN0286978,2025-10-20,ST20,C04846,P032,2,195.11,0.0,,Mobile Banking,390.22
TXN0286979,2025-10-21,ST20,C05545,P073,2,57.78,0.0,,Card,115.56
TXN0286980,2025-10-21,ST20,C05474,P104,2,256.66,0.0,,Card,513.32
TXN0286981,2025-10-21,ST20,C02245,P142,4,264.38,0.0,,Mobile Banking,1057.52
TXN0286982,2025-10-21,ST20,C00739,P007,4,415.28,0.0,,Cash,1661.12
TXN0286983,2025-10-21,ST20,C05565,P036,1,669.34,0.0,,Cash,669.34
TXN0286984,2025-10-21,ST20,C01024,P022,1,170.02,0.0,,Cash,170.02
TXN0286985,2025-10-21,ST20,C00559,P116,3,220.36,0.0,,Mobile Banking,661.08
TXN0286986,2025-10-21,ST20,C00630,P037,2,215.57,0.0,,Mobile Banking,431.14
TXN0286987,2025-10-21,ST20,,P051,1,115.34,0.0,,Mobile Banking,115.34
TXN0286988,2025-10-21,ST20,,P174,2,271.74,0.0,,Card,543.48
TXN0286989,2025-10-22,ST20,C00729,P112,3,123.89,0.0,,Card,371.67
TXN0286990,2025-10-22,ST20,C02018,P144,1,534.81,0.0,,Card,534.81
TXN0286991,2025-10-22,ST20,C02798,P050,4,111.98,0.0,,Cash,447.92
TXN0286992,2025-10-22,ST20,C02897,P007,2,415.28,0.0,,Card,830.56
TXN0286993,2025-10-22,ST20,C00060,P036,1,669.34,0.0,,Cash,669.34
TXN0286994,2025-10-22,ST20,C00252,P079,5,370.53,0.0,,Card,1852.65
TXN0286995,2025-10-22,ST20,C02133,P124,4,281.43,0.0,,Card,1125.72
TXN0286996,2025-10-22,ST20,C04255,P002,1,204.15,0.0,,Card,204.15
TXN0286997,2025-10-22,ST20,C01944,P120,1,56.92,0.0,,Card,56.92
TXN0286998,2025-10-22,ST20,C03688,P108,1,136.86,0.0,,Cash,136.86
TXN0286999,2025-10-22,ST20,C00630,P011,3,92.99,0.0,,Card,278.97
TXN0287000,2025-10-22,ST20,C01239,P154,3,149.3,0.0,,Cash,447.9
TXN0287001,2025-10-22,ST20,C02390,P019,2,548.43,0.0,,Cash,1096.86
TXN0287002,2025-10-22,ST20,C02944,P107,1,59.47,0.0,,Cash,59.47
TXN0287003,2025-10-22,ST20,C02245,P153,2,131.19,0.0,,Card,262.38
TXN0287004,2025-10-22,ST20,C01653,P169,1,158.74,0.0,,Cash,158.74
TXN0287005,2025-10-23,ST20,C04127,P079,2,370.53,0.0,,Mobile Banking,741.06
TXN0287006,2025-10-23,ST20,C00358,P058,1,84.73,0.0,,Mobile Banking,84.73
TXN0287007,2025-10-23,ST20,C01019,P136,2,567.06,0.0,,Cash,1134.12
TXN0287008,2025-10-23,ST20,,P078,3,284.12,0.0,,Card,852.36
TXN0287009,2025-10-23,ST20,C02572,P053,2,147.33,0.0,,Card,294.66
TXN0287010,2025-10-23,ST20,C02034,P040,1,308.78,0.0,,Cash,308.78
TXN0287011,2025-10-23,ST20,C02711,P062,1,270.5,0.0,,Cash,270.5
TXN0287012,2025-10-23,ST20,C03242,P026,2,280.61,0.0,,Cash,561.22
TXN0287013,2025-10-23,ST20,C03555,P159,1,141.18,0.0,,Mobile Banking,141.18
TXN0287014,2025-10-23,ST20,C00936,P091,3,92.35,0.0,,Cash,277.05
TXN0287015,2025-10-23,ST20,C05331,P040,2,308.78,0.0,,Mobile Banking,617.56
TXN0287016,2025-10-23,ST20,C02611,P128,1,81.28,0.0,,Card,81.28
TXN0287017,2025-10-23,ST20,C03847,P175,1,97.94,22.0,PROMO0151,Cash,97.94
TXN0287018,2025-10-23,ST20,C04094,P016,1,246.66,0.0,,Cash,246.66
TXN0287019,2025-10-23,ST20,C04214,P007,2,415.28,0.0,,Cash,830.56
TXN0287020,2025-10-23,ST20,C01593,P177,1,185.02,0.0,,Cash,185.02
TXN0287021,2025-10-24,ST20,C04576,P084,1,214.05,0.0,,Cash,214.05
TXN0287022,2025-10-24,ST20,C05015,P050,1,111.98,0.0,,Cash,111.98
TXN0287023,2025-10-24,ST20,C02572,P023,4,232.98,0.0,,,931.92
TXN0287024,2025-10-24,ST20,C05149,P070,3,154.95,0.0,,Card,464.85
TXN0287025,2025-10-24,ST20,C02013,P051,4,115.34,0.0,,Cash,461.36
TXN0287026,2025-10-24,ST20,C05382,P036,1,669.34,0.0,,Card,669.34
TXN0287027,2025-10-24,ST20,C01055,P103,3,182.19,0.0,,Card,546.57
TXN0287028,2025-10-24,ST20,C05766,P053,4,147.33,0.0,,Mobile Banking,589.32
TXN0287029,2025-10-24,ST20,C00816,P032,3,195.11,0.0,,Mobile Banking,585.33
TXN0287030,2025-10-24,ST20,C04214,P080,4,279.67,0.0,,Card,1118.68
TXN0287031,2025-10-24,ST20,C02309,P077,4,114.8,0.0,,Cash,459.2
TXN0287032,2025-10-24,ST20,C00739,P078,1,284.12,0.0,,Cash,284.12
TXN0287033,2025-10-24,ST20,C01152,P038,3,142.61,0.0,,Cash,427.83
TXN0287034,2025-10-24,ST20,,P089,4,255.97,0.0,,Card,1023.88
TXN0287035,2025-10-24,ST20,,P062,1,270.5,0.0,,Mobile Banking,270.5
TXN0287036,2025-10-24,ST20,C05555,P117,4,97.86,0.0,,Cash,391.44
TXN0287037,2025-10-25,ST20,,P082,1,82.6,0.0,,Cash,82.6
TXN0287038,2025-10-25,ST20,C02572,P025,1,134.69,0.0,,Card,134.69
TXN0287039,2025-10-25,ST20,C01963,P007,1,415.28,0.0,,Cash,415.28
TXN0287040,2025-10-25,ST20,C00909,P132,2,534.0,0.0,,Card,1068.0
TXN0287041,2025-10-25,ST20,C05483,P062,1,270.5,0.0,,Mobile Banking,270.5
TXN0287042,2025-10-25,ST20,C02455,P040,1,308.78,0.0,,Cash,308.78
TXN0287043,2025-10-25,ST20,C03427,P163,1,193.24,0.0,,Card,193.24
TXN0287044,2025-10-25,ST20,C02429,P075,3,72.49,0.0,,Card,217.47
TXN0287045,2025-10-25,ST20,C00168,P124,5,281.43,0.0,,,1407.15
TXN0287046,2025-10-25,ST20,C02309,P012,2,157.52,0.0,,Cash,315.04
TXN0287047,2025-10-25,ST20,,P038,1,142.61,0.0,,,142.61
TXN0287048,2025-10-25,ST20,C02382,P157,2,389.15,0.0,,Card,778.3
TXN0287049,2025-10-25,ST20,C00238,P033,2,122.73,0.0,,Mobile Banking,245.46
TXN0287050,2025-10-25,ST20,C05442,P020,1,152.51,0.0,,Cash,152.51
TXN0287051,2025-10-25,ST20,C00901,P031,1,211.77,0.0,,Card,211.77
TXN0287052,2025-10-26,ST20,C04338,P084,4,214.05,0.0,,Mobile Banking,856.2
TXN0287053,2025-10-26,ST20,C05849,P144,2,534.81,0.0,,Cash,1069.62
TXN0287054,2025-10-26,ST20,C04797,P999,2,137.52,0.0,,Card,275.04
TXN0287055,2025-10-26,ST20,C00901,P020,1,152.51,0.0,,Card,152.51
TXN0287056,2025-10-26,ST20,C05079,P004,2,337.01,0.0,,Card,674.02
TXN0287057,2025-10-26,ST20,C00403,P046,1,150.27,0.0,,Mobile Banking,150.27
TXN0287058,2025-10-26,ST20,C04128,P153,1,131.19,0.0,,Cash,131.19
TXN0287059,2025-10-26,ST20,C02382,P144,1,534.81,0.0,,Cash,534.81
TXN0287060,2025-10-26,ST20,C04255,P103,1,182.19,0.0,,Cash,182.19
TXN0287061,2025-10-26,ST20,C01456,P011,1,92.99,0.0,,Mobile Banking,92.99
TXN0287062,2025-10-27,ST20,C01586,P137,1,136.51,0.0,,Cash,136.51
TXN0287063,2025-10-27,ST20,C03325,P140,1,317.65,0.0,,Card,317.65
TXN0287064,2025-10-27,ST20,C00881,P048,1,441.16,0.0,,Card,441.16
TXN0287065,2025-10-27,ST20,C05331,P119,2,243.7,0.0,,Mobile Banking,487.4
TXN0287066,2025-10-27,ST20,C04338,P104,1,256.66,0.0,,Mobile Banking,256.66
TXN0287067,2025-10-27,ST20,C02196,P039,1,155.68,0.0,,Card,155.68
TXN0287068,2025-10-27,ST20,C02414,P051,3,115.34,0.0,,Mobile Banking,346.02
TXN0287069,2025-10-27,ST20,C01737,P153,1,131.19,0.0,,Card,131.19
TXN0287070,2025-10-27,ST20,C04698,P144,2,534.81,0.0,,Cash,1069.62
TXN0287071,2025-10-27,ST20,C01653,P076,1,188.04,0.0,,Card,188.04
TXN0287072,2025-10-27,ST20,C01604,P112,3,123.89,0.0,,Card,371.67
TXN0287073,2025-10-27,ST20,C00798,P052,1,655.45,0.0,,Mobile Banking,655.45
TXN0287074,2025-10-27,ST20,C00263,P157,1,389.15,0.0,,Card,389.15
TXN0287075,2025-10-27,ST20,C03847,P170,2,113.58,0.0,,Mobile Banking,227.16
TXN0287076,2025-10-27,ST20,C02832,P031,1,211.77,0.0,,Card,211.77
TXN0287077,2025-10-27,ST20,C05474,P029,2,164.83,0.0,,Cash,329.66
TXN0287078,2025-10-27,ST20,C02357,P034,3,314.7,0.0,,Cash,944.1
TXN0287079,2025-10-27,ST20,C05015,P037,2,215.57,0.0,,Card,431.14
TXN0287080,2025-10-28,ST20,C01963,P040,5,308.78,0.0,,Cash,1543.9
TXN0287081,2025-10-28,ST20,,P140,1,317.65,0.0,,Mobile Banking,317.65
TXN0287082,2025-10-28,ST20,C04698,P062,2,270.5,0.0,,Card,541.0
TXN0287083,2025-10-28,ST20,C05559,P175,5,97.94,22.0,PROMO0151,Card,489.7
TXN0287084,2025-10-28,ST20,C05256,P107,1,59.47,0.0,,Cash,59.47
TXN0287085,2025-10-28,ST20,C01790,P118,2,179.64,0.0,,Mobile Banking,359.28
TXN0287086,2025-10-28,ST20,C02580,P173,3,465.96,0.0,,Cash,1397.88
TXN0287087,2025-10-28,ST20,C00874,P031,2,211.77,0.0,,Cash,423.54
TXN0287088,2025-10-28,ST20,C01789,P008,3,192.67,0.0,,Mobile Banking,578.01
TXN0287089,2025-10-28,ST20,C01893,P076,2,188.04,0.0,,Card,376.08
TXN0287090,2025-10-28,ST20,C03555,P100,1,448.57,0.0,,Card,448.57
TXN0287091,2025-10-28,ST20,C05071,P023,1,232.98,0.0,,Mobile Banking,232.98
TXN0287092,2025-10-28,ST20,C01790,P091,1,92.35,0.0,,Card,92.35
TXN0287093,2025-10-28,ST20,C02152,P007,3,415.28,0.0,,Card,1245.84
TXN0287094,2025-10-28,ST20,C00739,P007,1,415.28,0.0,,Card,415.28
TXN0287095,2025-10-28,ST20,C04229,P050,3,111.98,0.0,,Card,335.94
TXN0287096,2025-10-29,ST20,C04623,P054,3,281.87,0.0,,Cash,845.61
TXN0287097,2025-10-29,ST20,C05390,P022,2,151.32,11.0,PROMO0077,Card,302.64
TXN0287098,2025-10-29,ST20,C01893,P117,2,97.86,0.0,,Card,195.72
TXN0287099,2025-10-29,ST20,C02034,P025,2,134.69,0.0,,Card,269.38
TXN0287100,2025-10-29,ST20,C01653,P178,1,519.52,0.0,,Cash,519.52
TXN0287101,2025-10-29,ST20,C02192,P040,1,308.78,0.0,,Card,308.78
TXN0287102,2025-10-29,ST20,C01453,P038,1,142.61,0.0,,Card,142.61
TXN0287103,2025-10-29,ST20,C04623,P140,4,317.65,0.0,,Mobile Banking,1270.6
TXN0287104,2025-10-29,ST20,C02357,P120,2,56.92,0.0,,Cash,113.84
TXN0287105,2025-10-29,ST20,C04623,P042,1,314.43,0.0,,Cash,314.43
TXN0287106,2025-10-29,ST20,C02396,P089,2,255.97,0.0,,Mobile Banking,511.94
TXN0287107,2025-10-29,ST20,C04846,P078,3,284.12,0.0,,Cash,852.36
TXN0287108,2025-10-29,ST20,C03806,P144,3,534.81,0.0,,Cash,1604.43
TXN0287109,2025-10-29,ST20,C00204,P007,1,415.28,0.0,,Mobile Banking,415.28
TXN0287110,2025-10-29,ST20,C00320,P138,1,360.49,0.0,,Card,360.49
TXN0287111,2025-10-29,ST20,C00060,P031,2,211.77,0.0,,Cash,423.54
TXN0287112,2025-10-30,ST20,C02455,P008,1,192.67,0.0,,Cash,192.67
TXN0287113,2025-10-30,ST20,C00862,P149,1,235.95,0.0,,Mobile Banking,235.95
TXN0287114,2025-10-30,ST20,C00176,P032,3,195.11,0.0,,Card,585.33
TXN0287115,2025-10-30,ST20,C03218,P169,6,158.74,0.0,,Card,952.44
TXN0287116,2025-10-30,ST20,C03467,P173,1,465.96,0.0,,Cash,465.96
TXN0287117,2025-10-30,ST20,C01224,P036,1,669.34,0.0,,Mobile Banking,669.34
TXN0287118,2025-10-30,ST20,C02574,P023,1,232.98,0.0,,Card,232.98
TXN0287119,2025-10-30,ST20,C05117,P078,2,284.12,0.0,,Card,568.24
TXN0287120,2025-10-30,ST20,C01337,P109,6,377.53,0.0,,Card,2265.18
TXN0287121,2025-10-30,ST20,C02572,P153,1,131.19,0.0,,Cash,131.19
TXN0287122,2025-10-30,ST20,C01712,P109,1,377.53,0.0,,Mobile Banking,377.53
TXN0287123,2025-10-30,ST20,C05624,P022,3,151.32,11.0,PROMO0077,Card,453.96
TXN0287124,2025-10-30,ST20,C03806,P055,2,82.49,0.0,,Card,164.98
TXN0287125,2025-10-30,ST20,C04461,P144,1,534.81,0.0,,Card,534.81
TXN0287126,2025-10-30,ST20,C03834,P159,2,141.18,0.0,,Cash,282.36
TXN0287127,2025-10-30,ST20,C01893,P051,1,115.34,0.0,,Card,115.34
TXN0287128,2025-10-30,ST20,C01257,P143,3,98.21,0.0,,Card,294.63
TXN0287129,2025-10-30,ST20,C04484,P175,2,97.94,22.0,PROMO0151,Mobile Banking,195.88
TXN0287130,2025-10-30,ST20,C03857,P060,1,152.78,0.0,,Card,152.78
TXN0287131,2025-10-30,ST20,C04998,P049,3,261.9,0.0,,Cash,785.7
TXN0287132,2025-10-31,ST20,C05637,P020,1,152.51,0.0,,Mobile Banking,152.51
TXN0287133,2025-10-31,ST20,C02840,P080,1,279.67,0.0,,Cash,279.67
TXN0287134,2025-10-31,ST20,C00029,P051,1,115.34,0.0,,Mobile Banking,115.34
TXN0287135,2025-10-31,ST20,C01131,P022,2,151.32,11.0,PROMO0077,Cash,302.64
TXN0287136,2025-10-31,ST20,C05069,P007,3,415.28,0.0,,Card,1245.84
TXN0287137,2025-10-31,ST20,C00821,P131,4,189.63,30.0,PROMO0130,Mobile Banking,758.52
TXN0287138,2025-10-31,ST20,C03200,P172,1,253.24,0.0,,Card,253.24
TXN0287139,2025-10-31,ST20,C01656,P116,2,220.36,0.0,,Card,440.72
TXN0287140,2025-10-31,ST20,C00043,P015,1,191.03,0.0,,Cash,191.03
TXN0287141,2025-10-31,ST20,C00781,P114,2,248.05,0.0,,Cash,496.1
