shipment_id,warehouse_id,store_id,carrier_id,dispatch_date,expected_arrival_date,actual_arrival_date,distance_km,shipment_cost,shipment_status,store_id_invalid_flag
SH007117,W03,ST17,CR03,2025-01-07,2025-01-09,2025-01-09,367.7,20429.96,On-time,False
SH007118,W02,ST17,CR02,2025-01-08,2025-01-10,2025-01-10,282.1,14931.1,On-time,False
SH007119,W02,ST17,CR01,2025-01-09,2025-01-11,2025-01-11,282.1,12857.16,On-time,False
SH007120,W02,ST17,CR02,2025-01-10,2025-01-12,2025-01-12,282.1,17338.76,On-time,False
SH007121,W02,ST17,CR05,2025-01-11,2025-01-13,2025-01-13,282.1,13385.39,Damaged,False
SH007122,W02,ST17,CR02,2025-01-12,2025-01-14,2025-01-14,282.1,14886.16,On-time,False
SH007123,W02,ST17,CR03,2025-01-13,2025-01-15,2025-01-15,282.1,14818.61,On-time,False
SH007124,W02,ST17,CR01,2025-01-14,2025-01-16,2025-01-16,282.1,14913.65,On-time,False
SH007125,W02,ST17,CR01,2025-01-15,2025-01-17,2025-01-17,282.1,12287.44,On-time,False
SH007126,W02,ST17,CR04,2025-01-16,2025-01-18,2025-01-18,282.1,13856.17,On-time,False
SH007127,W02,ST17,CR01,2025-01-17,2025-01-19,2025-01-19,282.1,13060.55,On-time,False
SH007128,W02,ST17,CR05,2025-01-18,2025-01-20,2025-01-22,282.1,11769.59,Delayed,False
SH007129,W02,ST17,CR02,2025-01-19,2025-01-21,2025-01-21,282.1,13988.45,On-time,False
SH007130,W02,ST17,CR02,2025-01-20,2025-01-22,2025-01-22,282.1,12104.14,On-time,False
SH007131,W02,ST17,CR04,2025-01-21,2025-01-23,2025-01-23,282.1,15784.67,On-time,False
SH007132,W02,ST17,CR03,2025-01-22,2025-01-24,2025-01-24,282.1,13929.39,On-time,False
SH007133,W02,ST17,CR04,2025-01-23,2025-01-25,2025-01-27,282.1,12785.0,Delayed,False
SH007134,W02,ST17,CR05,2025-01-24,2025-01-26,2025-01-26,282.1,12082.86,On-time,False
SH007135,W01,ST17,CR01,2025-01-25,2025-01-27,2025-01-28,202.2,11046.67,Delayed,False
SH007136,W02,ST17,CR02,2025-01-26,2025-01-28,2025-02-01,282.1,10792.74,Delayed,False
SH007137,W02,ST17,CR05,2025-01-27,2025-01-29,2025-01-29,282.1,11343.85,Lost,False
SH007138,W02,ST17,CR03,2025-01-28,2025-01-30,2025-02-02,282.1,14530.68,Delayed,False
SH007139,W02,ST17,CR04,2025-01-29,2025-01-31,2025-01-31,282.1,15024.67,On-time,False
SH007140,W02,ST17,CR04,2025-01-30,2025-02-01,2025-02-01,282.1,10777.64,On-time,False
SH007141,W02,ST17,CR04,2025-01-31,2025-02-02,2025-02-02,282.1,12459.95,On-time,False
SH007142,W02,ST17,CR02,2025-02-01,2025-02-03,2025-02-03,282.1,14372.39,On-time,False
SH007143,W02,ST17,CR02,2025-02-02,2025-02-04,2025-02-05,282.1,13469.27,Delayed,False
SH007144,W02,ST17,CR03,2025-02-03,2025-02-05,2025-02-05,282.1,10831.95,Damaged,False
SH007145,W02,ST17,CR05,2025-02-04,2025-02-06,2025-02-06,282.1,11671.25,On-time,False
SH007146,W02,ST17,CR01,2025-02-05,2025-02-07,2025-02-07,282.1,14905.42,On-time,False
SH007147,W02,ST17,CR05,2025-02-06,2025-02-08,2025-02-08,282.1,14034.79,On-time,False
SH007148,W02,ST17,CR04,2025-02-07,2025-02-09,2025-02-09,282.1,15194.7,On-time,False
SH007149,W01,ST17,CR04,2025-02-08,2025-02-10,2025-02-10,202.2,9501.3,On-time,False
SH007150,W02,ST17,CR05,2025-02-09,2025-02-11,2025-02-11,282.1,11911.81,Damaged,False
SH007151,W01,ST17,CR03,2025-02-10,2025-02-12,2025-02-12,202.2,9101.64,On-time,False
SH007152,W02,ST17,CR03,2025-02-11,2025-02-13,2025-02-13,282.1,13145.6,On-time,False
SH007153,W02,ST17,CR01,2025-02-12,2025-02-14,2025-02-14,282.1,12414.21,On-time,False
SH007154,W02,ST17,CR05,2025-02-13,2025-02-15,2025-02-15,282.1,,On-time,False
SH007155,W02,ST17,CR03,2025-02-14,2025-02-16,2025-02-16,282.1,11915.43,On-time,False
SH007156,W02,ST17,CR01,2025-02-15,2025-02-17,2025-02-17,282.1,16042.39,On-time,False
SH007157,W02,ST17,CR05,2025-02-16,2025-02-18,2025-02-18,282.1,13092.87,On-time,False
SH007158,W02,ST17,CR03,2025-02-17,2025-02-19,2025-02-19,282.1,15019.36,On-time,False
SH007159,W01,ST17,CR05,2025-02-18,2025-02-20,2025-02-20,202.2,9591.89,On-time,False
SH007160,W02,ST17,CR01,2025-02-19,2025-02-21,2025-02-21,282.1,11169.68,On-time,False
SH007161,W02,ST17,CR03,2025-02-20,2025-02-22,2025-02-24,282.1,11160.4,Delayed,False
SH007162,W02,ST17,CR05,2025-02-21,2025-02-23,2025-02-23,282.1,11455.71,On-time,False
SH007163,W02,ST17,CR05,2025-02-22,2025-02-24,2025-02-24,282.1,15726.01,On-time,False
SH007164,W03,ST17,CR03,2025-02-23,2025-02-25,2025-02-25,367.7,14758.43,On-time,False
SH007165,W02,ST17,CR05,2025-02-24,2025-02-26,2025-03-02,282.1,11029.61,Delayed,False
SH007166,W02,ST17,CR02,2025-02-25,2025-02-27,2025-02-27,282.1,15247.07,On-time,False
SH007167,W02,ST17,CR03,2025-02-26,2025-02-28,2025-02-28,282.1,15150.28,On-time,False
SH007168,W02,ST17,CR01,2025-02-27,2025-03-01,2025-03-01,282.1,13817.03,On-time,False
SH007169,W02,ST17,CR02,2025-02-28,2025-03-02,2025-03-02,282.1,15661.66,On-time,False
SH007170,W02,ST17,CR04,2025-03-01,2025-03-03,2025-03-03,282.1,14319.72,On-time,False
SH007171,W02,ST17,CR05,2025-03-02,2025-03-04,2025-03-04,282.1,10393.68,On-time,False
SH007172,W02,ST17,CR01,2025-03-03,2025-03-05,2025-03-05,282.1,13239.93,On-time,False
SH007173,W02,ST17,CR01,2025-03-04,2025-03-06,2025-03-06,282.1,13816.18,On-time,False
SH007174,W02,ST17,CR01,2025-03-05,2025-03-07,2025-03-07,282.1,12652.54,On-time,False
SH007175,W02,ST17,CR02,2025-03-06,2025-03-08,2025-03-08,282.1,10632.3,On-time,False
SH007176,W02,ST17,CR03,2025-03-07,2025-03-09,2025-03-09,282.1,10665.7,On-time,False
SH007177,W02,ST17,CR01,2025-03-08,2025-03-10,2025-03-10,282.1,12080.44,On-time,False
SH007178,W02,ST17,CR01,2025-03-09,2025-03-11,2025-03-11,282.1,12649.9,On-time,False
SH007179,W02,ST17,CR03,2025-03-10,2025-03-12,2025-03-12,282.1,14981.22,On-time,False
SH007180,W01,ST17,CR03,2025-03-11,2025-03-13,2025-03-13,202.2,8201.6,On-time,False
SH007181,W02,ST17,CR03,2025-03-12,2025-03-14,2025-03-14,282.1,14315.23,On-time,False
SH007182,W02,ST17,CR02,2025-03-13,2025-03-15,2025-03-15,282.1,15043.0,On-time,False
SH007183,W02,ST17,CR02,2025-03-14,2025-03-16,2025-03-16,282.1,13142.88,On-time,False
SH007184,W02,ST17,CR02,2025-03-15,2025-03-17,2025-03-17,282.1,14598.97,On-time,False
SH007185,W02,ST17,CR05,2025-03-16,2025-03-18,2025-03-18,282.1,10236.97,On-time,False
SH007186,W02,ST17,CR03,2025-03-17,2025-03-19,2025-03-22,282.1,15026.9,Delayed,False
SH007187,W02,ST17,CR05,2025-03-18,2025-03-20,2025-03-20,282.1,10024.35,On-time,False
SH007188,W02,ST17,CR03,2025-03-19,2025-03-21,2025-03-24,282.1,14131.19,Delayed,False
SH007189,W02,ST17,CR04,2025-03-20,2025-03-22,2025-03-25,282.1,10284.92,Delayed,False
SH007190,W02,ST17,CR04,2025-03-21,2025-03-23,2025-03-23,282.1,14369.68,On-time,False
SH007191,W03,ST17,CR05,2025-03-22,2025-03-24,2025-03-24,367.7,17135.03,On-time,False
SH007192,W02,ST17,CR03,2025-03-23,2025-03-25,2025-03-25,282.1,15980.24,On-time,False
SH007193,W02,ST17,CR03,2025-03-24,2025-03-26,2025-03-26,282.1,11613.35,On-time,False
SH007194,W02,ST17,CR05,2025-03-25,2025-03-27,2025-03-27,282.1,12442.71,On-time,False
SH007195,W02,ST17,CR03,2025-03-26,2025-03-28,2025-03-28,282.1,9564.56,On-time,False
SH007196,W02,ST17,CR04,2025-03-27,2025-03-29,2025-03-29,282.1,12160.26,On-time,False
SH007197,W02,ST17,CR01,2025-03-28,2025-03-30,2025-04-02,282.1,9576.46,Delayed,False
SH007198,W02,ST17,CR04,2025-03-29,2025-03-31,2025-03-31,282.1,11155.94,On-time,False
SH007199,W02,ST17,CR02,2025-03-30,2025-04-01,2025-04-01,282.1,13967.55,Damaged,False
SH007200,W02,ST17,CR05,2025-03-31,2025-04-02,2025-04-02,282.1,13394.37,On-time,False
SH007201,W02,ST17,CR02,2025-04-01,2025-04-03,2025-04-03,282.1,11231.96,On-time,False
SH007202,W02,ST17,CR02,2025-04-02,2025-04-04,2025-04-06,282.1,11997.53,Delayed,False
SH007203,W02,ST17,CR05,2025-04-03,2025-04-05,2025-04-05,282.1,10980.3,On-time,False
SH007204,W02,ST17,CR03,2025-04-04,2025-04-06,2025-04-06,282.1,14368.88,On-time,False
SH007205,W02,ST17,CR03,2025-04-05,2025-04-07,2025-04-07,282.1,10254.16,On-time,False
SH007206,W02,ST17,CR02,2025-04-06,2025-04-08,2025-04-08,282.1,9649.22,On-time,False
SH007207,W02,ST17,CR04,2025-04-07,2025-04-09,2025-04-09,282.1,13258.49,On-time,False
SH007208,W02,ST17,CR02,2025-04-08,2025-04-10,2025-04-10,282.1,,On-time,False
SH007209,W02,ST17,CR05,2025-04-09,2025-04-11,2025-04-13,282.1,10305.49,Delayed,False
SH007210,W02,ST17,CR04,2025-04-10,2025-04-12,2025-04-12,282.1,10891.12,On-time,False
SH007211,W02,ST17,CR03,2025-04-11,2025-04-13,2025-04-13,282.1,14083.74,On-time,False
SH007212,W02,ST17,CR02,2025-04-12,2025-04-14,2025-04-14,282.1,13486.19,On-time,False
SH007213,W02,ST17,CR03,2025-04-13,2025-04-15,2025-04-15,282.1,11686.85,On-time,False
SH007214,W02,ST17,CR01,2025-04-14,2025-04-16,2025-04-18,282.1,13827.21,Delayed,False
SH007215,W03,ST17,CR03,2025-04-15,2025-04-17,2025-04-17,367.7,15925.8,On-time,False
SH007216,W02,ST17,CR05,2025-04-16,2025-04-18,2025-04-18,282.1,11058.99,On-time,False
SH007217,W02,ST17,CR04,2025-04-17,2025-04-19,2025-04-19,282.1,14768.57,On-time,False
SH007218,W02,ST17,CR01,2025-04-18,2025-04-20,2025-04-20,282.1,13995.32,On-time,False
SH007219,W02,ST17,CR04,2025-04-19,2025-04-21,2025-04-21,282.1,14427.16,On-time,False
SH007220,W02,ST17,CR01,2025-04-20,2025-04-22,2025-04-24,282.1,14550.97,Delayed,False
SH007221,W02,ST17,CR03,2025-04-21,2025-04-23,2025-04-23,282.1,12178.15,On-time,False
SH007222,W02,ST17,CR05,2025-04-22,2025-04-24,2025-04-24,282.1,12596.65,On-time,False
SH007223,W02,ST17,CR03,2025-04-23,2025-04-25,2025-04-25,282.1,16516.5,On-time,False
SH007224,W02,ST17,CR02,2025-04-24,2025-04-26,2025-04-30,282.1,13821.18,Delayed,False
SH007225,W02,ST17,CR01,2025-04-25,2025-04-27,2025-04-27,282.1,13640.52,On-time,False
SH007226,W02,ST17,CR01,2025-04-26,2025-04-28,2025-04-28,282.1,14236.97,On-time,False
SH007227,W02,ST17,CR02,2025-04-27,2025-04-29,2025-05-01,282.1,15178.97,Delayed,False
SH007228,W01,ST17,CR01,2025-04-28,2025-04-30,2025-04-30,202.2,8109.51,On-time,False
SH007229,W02,ST17,CR04,2025-04-29,2025-05-01,2025-05-01,282.1,,On-time,False
SH007230,W02,ST17,CR02,2025-04-30,2025-05-02,2025-05-02,282.1,14080.36,On-time,False
SH007231,W02,ST17,CR01,2025-05-01,2025-05-03,2025-05-03,282.1,15639.74,On-time,False
SH007232,W01,ST17,CR03,2025-05-02,2025-05-04,2025-05-08,202.2,8644.27,Delayed,False
SH007233,W02,ST17,CR05,2025-05-03,2025-05-05,2025-05-05,282.1,12702.33,On-time,False
SH007234,W02,ST17,CR01,2025-05-04,2025-05-06,2025-05-06,282.1,15272.19,On-time,False
SH007235,W02,ST17,CR02,2025-05-05,2025-05-07,2025-05-07,282.1,12320.31,On-time,False
SH007236,W02,ST17,CR02,2025-05-06,2025-05-08,2025-05-09,282.1,16486.15,Delayed,False
SH007237,W02,ST17,CR02,2025-05-07,2025-05-09,2025-05-09,282.1,11786.79,On-time,False
SH007238,W02,ST17,CR05,2025-05-08,2025-05-10,2025-05-13,282.1,14030.19,Delayed,False
SH007239,W02,ST17,CR01,2025-05-09,2025-05-11,2025-05-11,282.1,16037.8,On-time,False
SH007240,W02,ST17,CR05,2025-05-10,2025-05-12,2025-05-12,282.1,10919.52,On-time,False
SH007241,W02,ST17,CR04,2025-05-11,2025-05-13,2025-05-13,282.1,12627.59,On-time,False
SH007242,W02,ST17,CR03,2025-05-12,2025-05-14,2025-05-14,282.1,10935.55,On-time,False
SH007243,W02,ST17,CR05,2025-05-13,2025-05-15,2025-05-15,282.1,13083.39,On-time,False
SH007244,W02,ST17,CR04,2025-05-14,2025-05-16,2025-05-18,282.1,13223.41,Delayed,False
SH007245,W02,ST17,CR05,2025-05-15,2025-05-17,2025-05-17,282.1,15307.51,On-time,False
SH007246,W02,ST17,CR02,2025-05-16,2025-05-18,2025-05-18,282.1,9975.57,Damaged,False
SH007247,W02,ST17,CR03,2025-05-17,2025-05-19,2025-05-19,282.1,12339.4,On-time,False
SH007248,W02,ST17,CR05,2025-05-18,2025-05-20,2025-05-22,282.1,13016.73,Delayed,False
SH007249,W03,ST17,CR01,2025-05-19,2025-05-21,2025-05-21,367.7,19956.31,On-time,False
SH007250,W02,ST17,CR05,2025-05-20,2025-05-22,2025-05-22,282.1,9922.56,On-time,False
SH007251,W01,ST17,CR03,2025-05-21,2025-05-23,2025-05-23,202.2,10181.75,On-time,False
SH007252,W02,ST17,CR03,2025-05-22,2025-05-24,2025-05-24,282.1,12788.28,On-time,False
SH007253,W02,ST17,CR05,2025-05-23,2025-05-25,2025-05-25,282.1,13986.6,On-time,False
SH007254,W03,ST17,CR03,2025-05-24,2025-05-26,2025-05-26,367.7,20673.91,On-time,False
SH007255,W02,ST17,CR04,2025-05-25,2025-05-27,2025-05-29,282.1,13339.83,Delayed,False
SH007256,W01,ST17,CR02,2025-05-26,2025-05-28,2025-05-28,202.2,11523.96,On-time,False
SH007257,W02,ST17,CR04,2025-05-27,2025-05-29,2025-06-02,282.1,13345.88,Delayed,False
SH007258,W02,ST17,CR02,2025-05-28,2025-05-30,2025-05-31,282.1,12229.26,Delayed,False
SH007259,W02,ST17,CR04,2025-05-29,2025-05-31,2025-06-03,282.1,12587.9,Delayed,False
SH007260,W02,ST17,CR03,2025-05-30,2025-06-01,2025-06-01,282.1,12025.56,On-time,False
SH007261,W02,ST17,CR01,2025-05-31,2025-06-02,2025-06-02,282.1,14266.82,On-time,False
SH007262,W02,ST17,CR04,2025-06-01,2025-06-03,2025-06-03,282.1,,On-time,False
SH007263,W02,ST17,CR01,2025-06-02,2025-06-04,2025-06-08,282.1,14545.27,Delayed,False
SH007264,W02,ST17,CR05,2025-06-03,2025-06-05,2025-06-05,282.1,15124.15,On-time,False
SH007265,W03,ST17,CR02,2025-06-04,2025-06-06,2025-06-06,367.7,20409.86,On-time,False
SH007266,W02,ST17,CR05,2025-06-05,2025-06-07,2025-06-07,282.1,12941.57,On-time,False
SH007267,W02,ST17,CR03,2025-06-06,2025-06-08,2025-06-08,282.1,13336.16,On-time,False
SH007268,W03,ST17,CR01,2025-06-07,2025-06-09,2025-06-11,367.7,15147.07,Delayed,False
SH007269,W02,ST17,CR03,2025-06-08,2025-06-10,2025-06-10,282.1,14822.36,On-time,False
SH007270,W02,ST17,CR04,2025-06-09,2025-06-11,2025-06-12,282.1,12297.42,Delayed,False
SH007271,W02,ST17,CR02,2025-06-10,2025-06-12,2025-06-14,282.1,11376.2,Delayed,False
SH007272,W02,ST17,CR01,2025-06-11,2025-06-13,2025-06-15,282.1,,Delayed,False
SH007273,W02,ST17,CR04,2025-06-12,2025-06-14,2025-06-18,282.1,13216.34,Delayed,False
SH007274,W02,ST17,CR01,2025-06-13,2025-06-15,2025-06-15,282.1,16424.05,On-time,False
SH007275,W03,ST17,CR02,2025-06-14,2025-06-16,2025-06-16,367.7,,On-time,False
SH007276,W02,ST17,CR03,2025-06-15,2025-06-17,2025-06-17,282.1,12330.41,On-time,False
SH007277,W02,ST17,CR03,2025-06-16,2025-06-18,2025-06-20,282.1,15527.01,Delayed,False
SH007278,W02,ST17,CR03,2025-06-17,2025-06-19,2025-06-19,282.1,16317.87,On-time,False
SH007279,W02,ST17,CR03,2025-06-18,2025-06-20,2025-06-20,282.1,15325.32,On-time,False
SH007280,W02,ST17,CR04,2025-06-19,2025-06-21,2025-06-21,282.1,12307.84,On-time,False
SH007281,W02,ST17,CR03,2025-06-20,2025-06-22,2025-06-22,282.1,11179.71,On-time,False
SH007282,W02,ST17,CR03,2025-06-21,2025-06-23,2025-06-23,282.1,11723.95,On-time,False
SH007283,W02,ST17,CR01,2025-06-22,2025-06-24,2025-06-24,282.1,10382.95,On-time,False
SH007284,W02,ST17,CR04,2025-06-23,2025-06-25,2025-06-27,282.1,13952.16,Delayed,False
SH007285,W02,ST17,CR05,2025-06-24,2025-06-26,2025-06-26,282.1,13067.72,On-time,False
SH007286,W02,ST17,CR03,2025-06-25,2025-06-27,2025-06-27,282.1,11508.27,On-time,False
SH007287,W02,ST17,CR03,2025-06-26,2025-06-28,2025-06-28,282.1,17043.21,On-time,False
SH007288,W02,ST17,CR02,2025-06-27,2025-06-29,2025-06-29,282.1,12327.16,On-time,False
SH007289,W02,ST17,CR01,2025-06-28,2025-06-30,2025-07-02,282.1,11557.16,Delayed,False
SH007290,W02,ST17,CR01,2025-06-29,2025-07-01,2025-07-05,282.1,10060.7,Delayed,False
SH007291,W02,ST17,CR04,2025-06-30,2025-07-02,2025-07-05,282.1,12448.48,Delayed,False
SH007292,W02,ST17,CR01,2025-07-01,2025-07-03,2025-07-03,282.1,15189.47,On-time,False
SH007293,W02,ST17,CR01,2025-07-02,2025-07-04,2025-07-06,282.1,14429.17,Delayed,False
SH007294,W02,ST17,CR01,2025-07-03,2025-07-05,2025-07-05,282.1,15215.46,On-time,False
SH007295,W02,ST17,CR05,2025-07-04,2025-07-06,2025-07-06,282.1,16971.85,On-time,False
SH007296,W02,ST17,CR01,2025-07-05,2025-07-07,2025-07-07,282.1,,On-time,False
SH007297,W01,ST17,CR03,2025-07-06,2025-07-08,2025-07-10,202.2,10290.76,Delayed,False
SH007298,W02,ST17,CR03,2025-07-07,2025-07-09,2025-07-09,282.1,13561.84,On-time,False
SH007299,W02,ST17,CR01,2025-07-08,2025-07-10,2025-07-12,282.1,17278.86,Delayed,False
SH007300,W02,ST17,CR05,2025-07-09,2025-07-11,2025-07-11,282.1,13981.95,Damaged,False
SH007301,W02,ST17,CR03,2025-07-10,2025-07-12,2025-07-12,282.1,9807.51,On-time,False
SH007302,W02,ST17,CR01,2025-07-11,2025-07-13,2025-07-13,282.1,,On-time,False
SH007303,W02,ST17,CR04,2025-07-12,2025-07-14,2025-07-14,282.1,15407.68,On-time,False
SH007304,W02,ST17,CR01,2025-07-13,2025-07-15,2025-07-15,282.1,11559.8,On-time,False
SH007305,W02,ST17,CR05,2025-07-14,2025-07-16,2025-07-16,282.1,,On-time,False
SH007306,W02,ST17,CR01,2025-07-15,2025-07-17,2025-07-17,282.1,13094.47,On-time,False
SH007307,W02,ST17,CR05,2025-07-16,2025-07-18,2025-07-18,282.1,14971.63,On-time,False
SH007308,W02,ST17,CR01,2025-07-17,2025-07-19,2025-07-19,282.1,12715.75,Lost,False
SH007309,W02,ST17,CR02,2025-07-18,2025-07-20,2025-07-20,282.1,15862.31,On-time,False
SH007310,W01,ST17,CR03,2025-07-19,2025-07-21,2025-07-24,202.2,8619.68,Delayed,False
SH007311,W02,ST17,CR01,2025-07-20,2025-07-22,2025-07-22,282.1,10794.47,On-time,False
SH007312,W02,ST17,CR01,2025-07-21,2025-07-23,2025-07-25,282.1,11556.59,Delayed,False
SH007313,W02,ST17,CR03,2025-07-22,2025-07-24,2025-07-24,282.1,11137.55,On-time,False
SH007314,W02,ST17,CR01,2025-07-23,2025-07-25,2025-07-25,282.1,,On-time,False
SH007315,W02,ST17,CR03,2025-07-24,2025-07-26,2025-07-26,282.1,16140.48,On-time,False
SH007316,W02,ST17,CR03,2025-07-25,2025-07-27,2025-07-27,282.1,12366.0,On-time,False
SH007317,W02,ST17,CR03,2025-07-26,2025-07-28,2025-07-28,282.1,14417.79,On-time,False
SH007318,W02,ST17,CR03,2025-07-27,2025-07-29,2025-07-29,282.1,13830.3,On-time,False
SH007319,W02,ST17,CR03,2025-07-28,2025-07-30,2025-07-30,282.1,12149.21,On-time,False
SH007320,W02,ST17,CR03,2025-07-29,2025-07-31,2025-07-31,282.1,11389.86,On-time,False
SH007321,W02,ST17,CR01,2025-07-30,2025-08-01,2025-08-05,282.1,16655.17,Delayed,False
SH007322,W02,ST17,CR02,2025-07-31,2025-08-02,2025-08-02,282.1,11797.28,Damaged,False
SH007323,W02,ST17,CR01,2025-08-01,2025-08-03,2025-08-03,282.1,13747.12,On-time,False
SH007324,W02,ST17,CR03,2025-08-02,2025-08-04,2025-08-04,282.1,13921.14,On-time,False
SH007325,W02,ST17,CR04,2025-08-03,2025-08-05,2025-08-05,282.1,11199.48,On-time,False
SH007326,W02,ST17,CR05,2025-08-04,2025-08-06,2025-08-06,282.1,15782.85,On-time,False
SH007327,W02,ST17,CR01,2025-08-05,2025-08-07,2025-08-07,282.1,15925.76,On-time,False
SH007328,W02,ST17,CR02,2025-08-06,2025-08-08,2025-08-08,282.1,11868.85,On-time,False
SH007329,W02,ST17,CR02,2025-08-07,2025-08-09,2025-08-09,282.1,10917.47,On-time,False
SH007330,W02,ST17,CR04,2025-08-08,2025-08-10,2025-08-10,282.1,11046.29,On-time,False
SH007331,W02,ST17,CR04,2025-08-09,2025-08-11,2025-08-11,282.1,13436.55,On-time,False
SH007332,W02,ST17,CR01,2025-08-10,2025-08-12,2025-08-12,282.1,11827.72,On-time,False
SH007333,W02,ST17,CR02,2025-08-11,2025-08-13,2025-08-13,282.1,14711.02,On-time,False
SH007334,W02,ST17,CR03,2025-08-12,2025-08-14,2025-08-14,282.1,13570.35,On-time,False
SH007335,W02,ST17,CR01,2025-08-13,2025-08-15,2025-08-18,282.1,11865.5,Delayed,False
SH007336,W02,ST17,CR05,2025-08-14,2025-08-16,2025-08-16,282.1,14856.39,On-time,False
SH007337,W02,ST17,CR04,2025-08-15,2025-08-17,2025-08-17,282.1,11214.13,On-time,False
SH007338,W02,ST17,CR04,2025-08-16,2025-08-18,2025-08-21,282.1,10857.71,Delayed,False
SH007339,W02,ST17,CR04,2025-08-17,2025-08-19,2025-08-20,282.1,11603.85,Delayed,False
SH007340,W02,ST17,CR01,2025-08-18,2025-08-20,2025-08-20,282.1,11152.87,On-time,False
SH007341,W02,ST17,CR03,2025-08-19,2025-08-21,2025-08-21,282.1,11103.05,On-time,False
SH007342,W02,ST17,CR05,2025-08-20,2025-08-22,2025-08-22,282.1,16407.35,On-time,False
SH007343,W02,ST17,CR05,2025-08-21,2025-08-23,2025-08-23,282.1,13784.71,On-time,False
SH007344,W02,ST17,CR05,2025-08-22,2025-08-24,2025-08-25,282.1,13722.41,Delayed,False
SH007345,W02,ST17,CR04,2025-08-23,2025-08-25,2025-08-27,282.1,9928.86,Delayed,False
SH007346,W02,ST17,CR04,2025-08-24,2025-08-26,2025-08-28,282.1,10127.19,Delayed,False
SH007347,W02,ST17,CR05,2025-08-25,2025-08-27,2025-08-27,282.1,15073.25,On-time,False
SH007348,W02,ST17,CR03,2025-08-26,2025-08-28,2025-08-28,282.1,13693.2,On-time,False
SH007349,W02,ST17,CR02,2025-08-27,2025-08-29,2025-08-29,282.1,13860.86,On-time,False
SH007350,W02,ST17,CR03,2025-08-28,2025-08-30,2025-08-30,282.1,12223.51,On-time,False
SH007351,W02,ST17,CR04,2025-08-29,2025-08-31,2025-09-01,282.1,14308.1,Delayed,False
SH007352,W02,ST17,CR03,2025-08-30,2025-09-01,2025-09-01,282.1,16701.85,On-time,False
SH007353,W02,ST17,CR03,2025-08-31,2025-09-02,2025-09-04,282.1,10062.98,Delayed,False
SH007354,W02,ST17,CR05,2025-09-01,2025-09-03,2025-09-03,282.1,14859.76,On-time,False
SH007355,W02,ST17,CR01,2025-09-02,2025-09-04,2025-09-04,282.1,12917.16,Damaged,False
SH007356,W02,ST17,CR01,2025-09-03,2025-09-05,2025-09-05,282.1,16425.43,On-time,False
SH007357,W01,ST17,CR02,2025-09-04,2025-09-06,2025-09-06,202.2,10570.25,On-time,False
SH007358,W02,ST17,CR03,2025-09-05,2025-09-07,2025-09-09,282.1,12386.66,Delayed,False
SH007359,W02,ST17,CR01,2025-09-06,2025-09-08,2025-09-08,282.1,12827.99,On-time,False
SH007360,W01,ST99,CR01,2025-09-07,2025-09-09,2025-09-09,202.2,9308.85,On-time,True
SH007361,W03,ST17,CR02,2025-09-08,2025-09-10,2025-09-11,367.7,19547.77,Delayed,False
SH007362,W02,ST17,CR05,2025-09-09,2025-09-11,2025-09-15,282.1,14727.72,Delayed,False
SH007363,W02,ST17,CR05,2025-09-10,2025-09-12,2025-09-12,282.1,,On-time,False
SH007364,W02,ST17,CR05,2025-09-11,2025-09-13,2025-09-13,282.1,11002.1,On-time,False
SH007365,W02,ST17,CR02,2025-09-12,2025-09-14,2025-09-14,282.1,12846.26,On-time,False
SH007366,W02,ST99,CR01,2025-09-13,2025-09-15,2025-09-15,282.1,13880.97,On-time,True
SH007367,W02,ST17,CR01,2025-09-14,2025-09-16,2025-09-16,282.1,,On-time,False
SH007368,W03,ST17,CR01,2025-09-15,2025-09-17,2025-09-18,367.7,19140.13,Delayed,False
SH007369,W02,ST17,CR01,2025-09-16,2025-09-18,2025-09-22,282.1,14300.77,Delayed,False
SH007370,W02,ST17,CR04,2025-09-17,2025-09-19,2025-09-19,282.1,14656.97,On-time,False
SH007371,W03,ST17,CR04,2025-09-18,2025-09-20,2025-09-20,367.7,17122.3,On-time,False
SH007372,W02,ST17,CR03,2025-09-19,2025-09-21,2025-09-21,282.1,12456.03,On-time,False
SH007373,W02,ST17,CR04,2025-09-20,2025-09-22,2025-09-24,282.1,13581.85,Delayed,False
SH007374,W02,ST17,CR03,2025-09-21,2025-09-23,2025-09-23,282.1,,On-time,False
SH007375,W02,ST17,CR05,2025-09-22,2025-09-24,2025-09-24,282.1,13570.15,On-time,False
SH007376,W02,ST17,CR01,2025-09-23,2025-09-25,2025-09-25,282.1,14142.08,On-time,False
SH007377,W02,ST17,CR05,2025-09-24,2025-09-26,2025-09-26,282.1,15803.72,On-time,False
SH007378,W02,ST17,CR01,2025-09-25,2025-09-27,2025-09-27,282.1,,Damaged,False
SH007379,W02,ST17,CR04,2025-09-26,2025-09-28,2025-09-30,282.1,13331.18,Delayed,False
SH007380,W02,ST17,CR05,2025-09-27,2025-09-29,2025-10-02,282.1,15815.87,Delayed,False
SH007381,W02,ST17,CR01,2025-09-28,2025-09-30,2025-09-30,282.1,16513.63,On-time,False
SH007382,W02,ST17,CR05,2025-09-29,2025-10-01,2025-10-05,282.1,13949.43,Delayed,False
SH007383,W02,ST17,CR02,2025-09-30,2025-10-02,2025-10-04,282.1,11701.84,Delayed,False
